"property_id","price"
"f87f8003f15b0fbc12609514",502622880
"f44d035ea2b15b2c69d4da50",820715200
"fc815b59cce7934f816f0502",711111040
"32915b77ca68000ba9eed6d8",489613312
"cb083fa7ff634f424a351840",595810304
"4f3c7b9bc78f882f858b3d3a",403707296
"53d33316e237830ad463a26b",612836032
"f5d852e25d51377686c43bc8",642071680
"64731b6eaf4fd2bb6c155013",725513664
"dad7e45e4706ab2564ef9cf1",508735264
"255914e9b13ad94efa6ed365",731219136
"5a8950a64b4aea4ac13dad45",854517824
"70f51b4abf26651111305b1b",824756224
"8919ca18fff7571002e440ec",865070016
"f776a4e0c8c82b3d29756b34",937565824
"7ea4af39a7e577ffbd600f0d",721344128
"45fc0d46c7a4df7ff6976fce",880217216
"7cdcecc706fc7c79cce45b20",721044736
"3503f56e09e639be4762ff2d",746550400
"f70ac0d227db6f5333aa821e",718975872
"20db610da64f80afc1621b12",344164832
"c80ef212c870e2f20ed2234a",674358848
"7dc68d5cac1b7fcdab35586e",546184832
"a478fb93a131fee4119bb9f9",873454656
"7749b2b534213ec7b536372b",569142784
"43e59f5312e304fc21c1e052",829834816
"82a7920524816f3db7f5a4ca",723374912
"1a7e331d9ff88ae5efafa8ea",772563456
"a57350d4c79a415137281cb7",487318336
"f3a6132006d54d0e22a17e84",836313408
"14caab87a129f51b2b70508e",604260608
"ba2423d79744d763aa3744f8",788980480
"1caac10c1121a795a172889b",933560512
"40768729f2697b87ed6519d1",698512320
"843234d3c6c20bb60a17fbee",785330240
"cd2e4dff930a1c7a1a569992",489068352
"5a6eab133b7e95155f6a9012",789526336
"5bba6c40aeb129c433d2c58e",590324160
"ad3c644b506498127c7beef1",635974912
"a379656c49f4cb1cfc5b3f03",599663296
"998c1a6ace613d8a7468ba5c",725521728
"dd610d7ece83bb02dcd7a22f",510600576
"539467d04a2b3e78c592b11b",472901216
"e40fe4ac43cabe82c03dda59",575312640
"5561eab714583013b422e7d4",618454848
"d9110b2b5b1c02766da9e24e",724460288
"c72cf05b93b9c290c063b08b",832498496
"d71cc157c0c43935989009f5",713787904
"4199eaa19ddf8ac436bb2ba3",788154880
"d23d12bd86def2657038a481",849656960
"ca438e13d8aa6285858da0aa",899260544
"a173eb804f4bcf6bfe889417",883702912
"9b3677d498c2ccf69c756ec7",942424128
"f8c787390e4c6d2e99fc7c3d",459139744
"a188aa896d1b4520ccd6b65f",544228352
"9fa39c9eb4b10a20dda6c3c2",504401376
"7bc9022fa1eadbd9ab39acd9",603418752
"46f0731f62232b32eb733dc3",715994944
"b6767d1e329ff5e28c42f632",583973952
"abde4b06769fcb1d5577fa7f",541160064
"1496d159d31717ce254f67a7",550874496
"1470749d0d2551a93827e441",704394624
"3ac517f74dbf8cdc8feadfe8",579196864
"fc6616c62030a53d2aa46b12",769761472
"8497f34947cb4c0ff18a0eaa",546686976
"3b2936127f5a4684a1d3de22",649777472
"dab58562904cd13a93d913e1",600981824
"69d1e47b6bdc57512f1838a5",729593792
"23c7f9a0534a4ae6a24e38a6",810078144
"640e9fe41fb79ecba89d8951",1123639296
"31f6a25d56f3bb36386d07ae",888702080
"bfb30ae71cdca27f5a5494c6",819155456
"baacf0dbd690644d74f3a929",631879360
"cdcb874d2e62220d12230632",816548288
"1421bdbd9cf7572b799b732c",854288256
"ee9e5adab1455d38edfcaa6e",902810368
"1fae43a9450fae02919962b9",638619520
"5f9ee280509afd55d24f39b7",734596160
"82902f2082dd405ab538ff58",568322752
"eae52c81f779a61f57cb5b58",754228672
"4ec0aee1b202642d2739068b",658703232
"f4c6c3210a3c2eb935c6d5bb",842285888
"14a14706d405569501327924",505643392
"146a5a4f3d111dc7b955ce42",805193152
"99bdce7cdea643b0442976f5",817540224
"733c7cdfd50db77066a67140",501109024
"de328410e22767c66d919423",660288640
"d0116b53467b3081664fb268",739243712
"dc722ea5c4d62773f9fb6bbc",569325952
"e84605e3aadd50b064c8eac3",889645376
"31a3719e57ab1425e7267fad",589352000
"34993717af3f861b9735df6e",750039040
"543822711986a454cfd764e3",719686016
"5bbc4ff9cc3ddacb39469e27",900324928
"d7ced905983af0800c19b7fe",834514624
"02d5bac2567ee9e19041ad42",838260096
"f4897a8a0a911a2acfb8e8c7",883702912
"4ba19ab08d1fe7f72d0dd37a",720055360
"b7c07f8afe037d55bddb8e41",499617088
"40b20b5a3a986802d64f7675",585470912
"01fb5931cb55f5308382818e",860120704
"7cd0c7174b957df1f004fc88",733541376
"ca13bacbf6dc8d1b09fe4c67",669527168
"0ed0dc77661be57aab63bc83",591919680
"d03558acc19951a882bd568b",547497600
"b8cca0d70fb46f3a31473e98",877882816
"f665a58fa8eda69547c1a159",850450560
"8aa5ae4637ba83e672cd3ab9",686149824
"a6da1996f66e545041d920d6",707739712
"b828609eff041a68fa243a12",677841984
"3f39a260b81dd7de1dff2b31",584364160
"40fd167916ff071afdc44792",759394240
"6ca31945172976c3a11732c6",774447552
"1437d1f1601d26a3dca7594f",663348096
"ebab054e5f256bf4e382002a",937565824
"0838d0df248d723da4e25ea9",652827008
"7a134e45b9ebe710c6c6efe6",771354304
"6e9c7f27d6b89c5f9696fae6",525407616
"bd12c705950c46e679c34bf6",948728128
"fa2c1092f17ce021964f8953",836321600
"e3202b635974f7a3367c0ff9",788154880
"49bdf0f970af03d83a57dcff",834514624
"91af29fa680d8033188ffc39",586180032
"cb626b981c0997d254388e76",472901216
"155a8e4186d1626fdda4d0ee",654824320
"d337476c2cfa780518523a6b",563108224
"7c3ea8523ece273991a190da",619433152
"674c02227165e1c7189c54e4",845133568
"17056748001fd65cb961b384",759433408
"f56bca5bebfc765162c8cae0",932033664
"5f4b0ec9c7452b888b33c3e8",527100128
"13dbc077e552640736267a49",449437728
"cb645955c851790e83e696a7",733399744
"649cca8c83352caf7442f20a",731055872
"fc8836e71725949c5f3fa7f7",965027008
"4f431d80287051ca323f2c08",653125056
"42defcc69fa22e4c858f3c24",832680320
"291a2f9022933c9d81311e81",801824000
"d48a061a2040d851937413aa",830476928
"55d2ad80322427ee3426dceb",792842560
"8c41bfacbc1a6ab831b26fa8",805210944
"c7214222fefdd8d2ad7f8f8f",904873152
"b3d9a095c9c73004643c9e78",820548672
"d49aeae19e13909e75dda2b6",786790400
"dd10dcc52d2549df85f2a8ec",627890880
"6732b448d2e4f32679f235ad",1042377472
"f08a5c2992cfee4c0910f68c",817771520
"e3a62f080c25f404ca995e06",954115776
"7634d584c3042533942e2dc0",807631872
"ae58dee872922a9c678dbfcc",897723840
"5ec01e911785dbd5b49b166c",556372352
"9bc12d9c9ad95064412c3413",876865024
"7acdaa0cee1ee62e15f4490b",666833152
"d76d5b14d0acc5295b8057e2",731257088
"32f3364ac1fabdd13db1cfe5",489806976
"8cab957b322f1aba06bae4ad",635073280
"e3dc8b417819e9afe3fc7d0d",556248640
"c71fbecd8f7310c201adbf40",489808288
"54c9bffcdc46819f67e4b3d1",783621632
"4d94a2295f612b96264a0db8",749391488
"874f4a836cb74be301e068cd",882209728
"a18925f908acda4171bfbe36",959995200
"a587c7419568288d68c46feb",670029248
"19994da77ce4f2db3efe6660",539292544
"9c4dece6127f1f3f3bc1e0f7",475442848
"09c28a830f8093802384071c",595662976
"5766f7cfab59c920081e3046",475442848
"964b7d9de17c1ce396fb83fd",468496800
"44f77a86369d6607753adc09",653159936
"7f25471be85adf0baeb8ebbc",523808704
"6859481703fb0cb34c1e564d",557836096
"7ba0c14dce0cb09ef5735d9f",568496384
"62cd6a29e98a5b7a5ad38050",629948736
"9c6d7e6260e4fe83d43706d4",548130176
"5dbcb55dbba823dc31b041f6",809146816
"85abc5c0353c5b678f087824",633882304
"56dd1bc39664f8e9f316851b",918763968
"b23341faa7307d9d6009c6d8",628422272
"2af941adae2e8dfd66542055",563891840
"268f887f25d416dcd3c0c9c2",783732992
"9ddc7272fe43f07035d3da63",1034708800
"4002635ca8b087877ad22d5b",899203072
"b515b1caa608ff42574e5a06",622977984
"710542343cece039a279dbee",733316736
"187a143dbd6d4bd81d6d9c32",557389504
"26db92c003c8e67d92d88aaf",921521152
"641ac8f4f60ae2b9cf6add93",881779840
"784714647351cb6745c867b1",726635584
"5fcf1e2ab4edf13ec844decf",721344128
"2575d932e98c421bbb38b267",755068736
"af9d2f5f62bf74a7fa9c74f4",671754304
"4db8d529af9f718e6d81a85d",472901216
"9a3368605e5f563e29182f3b",552972352
"5ff696d8369101b6dc60e2ed",474135296
"95ade3ab8dc04237acd6441a",410615488
"607ed21e896eb5ffb50d5ead",541112384
"40d9a852bbed67a6036c6d8b",575540608
"97badba651a94721af5df3f0",713787904
"b2f089146c30929c4836f0fb",557566528
"936307e2f478c3ff7b9652e3",625860032
"b6d5cb459999de084965e993",787328576
"aeb66f808982c6308d891f55",506350112
"cf8418c60f4e54dfa09b1e6e",612207616
"1dcf71e8fbfef2c6534576df",740988480
"c78b16f05ef58855da0d4f2f",397857664
"19ecf1fc86396ada203c2a19",947377344
"985fc7ab5aabf1831ce3d298",806267136
"8aaeae6bcfcee5ad928ce28d",889178176
"1a93cae134c79a43b13ce656",788154880
"ffad647e8ee35eaea6378fb6",769026112
"c21a3eaa136ef8a912ce7b74",751480704
"fabe0f299a4e4bc6f51d54b9",731725120
"5af99278b1091dca9b0b0332",731055872
"3f0c845deec1c24472a35efd",1138732928
"c10f25fd39dd36287a6cde73",965027008
"f37d31c512866b575780c4b7",993235328
"5d34f871e5a5cb3a655a0b13",653125056
"95bb852a958d7b16fd676e3c",1042377472
"24857a7a80d5f13a52eeb054",710924160
"f9796e9d13fe1becef435e54",968858112
"1c2739878e452a340a4e8972",945830208
"698f3f1929a2dbbc69865b65",776906816
"bc230105784ca8640e499ca2",584364160
"622fdba953206a65224f2c82",535986592
"6765fc17d98c08142d3d7757",614731584
"6f35fcba4ffd6a58bce85892",547945344
"d8654c08e95b39e3b4891cd9",770546880
"33305df46dc2186c7e3f727e",932033664
"0cec193a20d720af010383b1",652827008
"734efe04fa6b326ae1d072e8",489143360
"69190139558b2ef3eface18d",558323392
"bb084299ad23f245d7cc5b69",589496576
"d4c7b3372d70b898b167b92a",769026112
"4a119b1bbf04b4bd6051c5b1",712152704
"f844345b6224bc76bc3c6f91",479798688
"052505ca8210e5e651fc0b63",775664192
"5731cdf8cac0b8371d786c90",853185216
"594d8d78af90086bf8cdf09c",777470848
"fcaddcc78938f3a234dd2d3f",481655040
"1574958978c9b5d23d9521b5",713251456
"55902baa0ece72e2e8c869d6",765015168
"46161effff173111bb6c3a32",796975744
"b3fcd9cbfd485e4e1da6c89c",384009152
"213ddc1761cd6b018349786a",671250880
"be3b1df5f008636e14bec3fe",705151232
"dd27922be5b6f730f8b4e058",412808192
"cd2aeb1b2649ef421102def7",753542912
"a226b4af016a772dc7e39ac8",653132544
"dcef5b332fd31d0ed8d754f3",581411328
"481492907baba4574d4a6f35",788154880
"10e5e54ab66b58b3f41ec381",672606336
"d48866a153ea0fd23a858cd6",561202752
"d273a2075d28e343a657d9de",931828032
"90a711f776d53cf654614649",729749632
"f87c76eb5071c5b309e3ac3a",463415968
"74df03749e60c216a3e1292f",463572928
"03a84af05df0f577e09d60c1",610713344
"78682041182f01ee4db04e8e",948728128
"25c76b5a1da0c2d8158b3732",743293120
"af8f09175265e1546200ff86",509211872
"c8d4ffb290aa9cea002e8d67",516321312
"cb89ad8156c3428ac80a4db3",519351584
"7602cb1e6fef087d8ee81aac",671207424
"00c75d59ed4777481a50cbd3",760303808
"fd36cffb856c2a14982a5fa9",626254080
"06ccfa37fa6b011ac38422de",446219072
"257b533b6a66b40d0f097c55",693286016
"736eef4bb36681acbcc3c41b",599414912
"e1a4437b17f7bec650d8cd97",626637056
"ecabfcb8ce9bb47ec3089c7e",626637056
"a5a46af0c9fb5c0a03855660",690107008
"920b50f4355cd2674ceee068",886185984
"410e5af026805ec8088f2e71",763451968
"efa0c01632d13ab59f629ab1",579305728
"5965d19a68a8414b0419bc68",745658880
"64955a117f2d9264eb59fa82",857084608
"8cd46b5c9cbd056d3712f155",776906816
"65f736c3fee3d14c31a57d1f",734864640
"66e9c614882d58c022de7a2c",853185216
"8c787c1e6161b18601e6d7de",510266112
"29a115ba5b198689fce5f93b",481041536
"de8ee990e70c8e5ad167dc89",607589760
"0b65098a19c2fc1caa6577ed",788154880
"70ea0403b722a1dae1ff9b18",769026112
"5c77e242474e477513b60ad8",572704064
"1655a92b20740a11a5889519",577607168
"1709b1446b20b21482dd2d36",899260544
"e5dba7fa0cfb81488b0c331e",444218752
"d09dc3a3270073e5f1cb353c",712152704
"368e740cb71b9175fe5b7b6a",932033664
"b8a8ad4c0215077d3e5aa472",922539648
"1f4a78e094987ce29f054fb8",525376032
"aae3a99ac764b8e9bfc562cf",594727296
"a63ecc5539e8725af4128cb5",671771392
"a29e18f37ded2e901181d7d2",777554880
"14ead7469d05e5eacce6a575",672508864
"1cbf39c44f6b0fdbf9554845",800212224
"9012294b64280c565a88a1d8",772454848
"dc0e9ce44b9932c6e48a9390",713876544
"a4f272acb4b3b4f5fc72e99d",618028032
"b0a7295da89516be1c44512e",626519552
"b638b937d4f62949b9eb9fce",806107008
"cadd4a6e1075b57f7b74c63e",694149312
"a88f4eeeeac5ccd1ba9b8a4e",905833344
"29616bf14b5f1cd42786a91d",594028736
"f03f97ca55e9a43928c18237",579882496
"5fb9bd3aee2e1320dcbea448",500394144
"34bcfc2f0cefad790922879e",794459328
"8c9849cf3d20991e5126420b",794035328
"ca7b9296080c9fc9fb232782",861908352
"63a5989d0dad994a6af7734c",540496832
"7d25023ecf668945c87e0666",552577408
"fde3d4a4a819b1fa40530238",562223616
"e3338ac993873aca45755dc8",530452384
"bfeab1b12dd82efa96efac31",553611264
"2d564574f0191164ff1d068b",506550592
"5529d858e9c9e3e92ce8a95a",527961664
"2755af908b841e9024718b3d",502214336
"623df36ea9610ed5c58dbd8b",550595328
"77924a3c7880310a4822e5a7",520825984
"24fd0b7f75feda5db89a4127",510394976
"c2b9a3b2747f32d26c8219fe",551386048
"3c3c7861a9727bedf5e3cb29",772842816
"822ba8fd3c7392bda84461a4",582977024
"4625168852b335b223a05bb3",498876032
"b732ff1637ec53286e890865",605826368
"706bddaf0b87e4f076247450",705326912
"917218fe1425d2c222da1ed3",608012608
"7ac0428c4b7197ca14f3b86a",645166784
"e828e83be8651bc2e07641e2",576310592
"4d069f925100b6cad0b657b8",576550080
"a50640d13126880a423521e8",571620928
"45e92799de1a5334c3d2d72f",668666112
"93ca9e75cbeaceee69b4f0e4",706888064
"8fc4070ce12262679c381515",761291328
"63182bbbd5f94cea67de2d8b",702475328
"6e163c3a0e30e7bf1e909661",765268928
"3cd016f68705e73b819cf74b",748389440
"3da41d55a2b9f78c2b10c75d",727790592
"0eb8f10c9d5ded1b09f60baf",617209984
"330c37fb5065311564fd35a2",685254912
"b849cef46f19e13d3fc9d5c5",768380608
"7bc034984b19479f29886cc9",798029120
"5cae4522fa829a1614739b64",712162432
"bf6bd06201e60a4c98c8623d",625058176
"549ebb2f616d50ca778e92cb",933727232
"448ad6cf4b43298a39c7b5e6",573147200
"e9a37a1a4150461126dbb6e9",750725056
"1d4c50978603ef41377af057",517484160
"bb71a24bc5ea4051d84ecacd",755779392
"286ab2411118455780314355",684553920
"045108344bf09b01b597e7ce",765764736
"d714e15ab5c2d5a2503bffcb",747960384
"60823c81f0b98e8a57192a9b",765811200
"dfa988a524343181a0d3ead5",758649728
"fe8bcbd17b16ad023a202843",653956032
"69fe76202cd89637a15de1d4",703236672
"e7cf67cbc08fa04be9f0a3d4",623020544
"670583e7a2ec6e337429fbf9",747696576
"796935018bf2b241646a2dae",771900096
"5f5856dd16c0e5131835e650",723368192
"ea2e380226005bb55c724ce1",708439488
"f40defb11ff73ba4e3db7611",756913216
"a4b2dd2771f49951c027eef2",736641728
"a949ede7227c8f8587715029",761669568
"83f402857435d4fadb27fa36",769720384
"36ab522893b5f01caea4cd0d",752698240
"8e4875b7ecd0898571f0b1ae",607266112
"7ef3f8bfd0368696369ac957",594711936
"73ec13a5687c542137eb9a41",533035936
"6334eb4a37d102ee00c6e2a1",446358528
"fab91f0b03598c943fa425dd",538824256
"c57c3c7edd591e16c0b7c1f6",496650112
"03aea1b6ff072f117ec733af",510707424
